0.000000000000000000e+00	-2.709967629020000095e+04
1.499999999999999944e-02	-2.709967364689999886e+04
2.999999999999999889e-02	-2.709966715670000121e+04
4.499999999999999833e-02	-2.709965729899999860e+04
5.999999999999999778e-02	-2.709964429559999917e+04
7.499999999999999722e-02	-2.709962835360000099e+04
8.999999999999999667e-02	-2.709960969259999911e+04
1.049999999999999961e-01	-2.709958858780000082e+04
1.199999999999999956e-01	-2.709956516270000066e+04
1.350000000000000089e-01	-2.709953971699999965e+04
1.499999999999999944e-01	-2.709951213719999942e+04
1.650000000000000078e-01	-2.709948325539999860e+04
1.799999999999999933e-01	-2.709945244610000009e+04
1.950000000000000067e-01	-2.709942032850000032e+04
2.099999999999999922e-01	-2.709938679820000107e+04
2.250000000000000056e-01	-2.709935231879999992e+04
2.399999999999999911e-01	-2.709931651739999870e+04
2.550000000000000044e-01	-2.709928011250000054e+04
2.700000000000000178e-01	-2.709924251440000080e+04
2.849999999999999756e-01	-2.709920439489999990e+04
2.999999999999999889e-01	-2.709916557839999950e+04
3.150000000000000022e-01	-2.709912605379999877e+04
3.300000000000000155e-01	-2.709908614650000163e+04
3.449999999999999734e-01	-2.709904578689999835e+04
3.599999999999999867e-01	-2.709900499739999941e+04
3.750000000000000000e-01	-2.709896402210000088e+04
3.900000000000000133e-01	-2.709892262080000000e+04
4.050000000000000266e-01	-2.709888126460000058e+04
4.199999999999999845e-01	-2.709883961030000137e+04
4.349999999999999978e-01	-2.709879799899999853e+04
4.500000000000000111e-01	-2.709875629320000007e+04
4.650000000000000244e-01	-2.709871451549999983e+04
4.799999999999999822e-01	-2.709867289399999936e+04
4.949999999999999956e-01	-2.709863132889999906e+04
5.100000000000000089e-01	-2.709858987580000030e+04
5.250000000000000222e-01	-2.709854849000000104e+04
5.400000000000000355e-01	-2.709850737179999851e+04
5.550000000000000488e-01	-2.709846637610000107e+04
5.699999999999999512e-01	-2.709842576969999936e+04
5.849999999999999645e-01	-2.709838537379999980e+04
5.999999999999999778e-01	-2.709834509360000084e+04
6.149999999999999911e-01	-2.709830529000000024e+04
6.300000000000000044e-01	-2.709826575840000078e+04
6.450000000000000178e-01	-2.709822656519999873e+04
6.600000000000000311e-01	-2.709818741479999881e+04
6.750000000000000444e-01	-2.709814927769999849e+04
6.899999999999999467e-01	-2.709811119980000149e+04
7.049999999999999600e-01	-2.709807348750000165e+04
7.199999999999999734e-01	-2.709803619469999830e+04
7.349999999999999867e-01	-2.709799930719999975e+04
7.500000000000000000e-01	-2.709796284039999955e+04
7.650000000000000133e-01	-2.709792683309999848e+04
7.800000000000000266e-01	-2.709789119280000159e+04
7.950000000000000400e-01	-2.709785604629999943e+04
8.100000000000000533e-01	-2.709782122860000163e+04
8.249999999999999556e-01	-2.709778608019999956e+04
8.399999999999999689e-01	-2.709775311710000096e+04
8.549999999999999822e-01	-2.709771978540000055e+04
8.699999999999999956e-01	-2.709768607559999873e+04
8.850000000000000089e-01	-2.709765420549999908e+04
9.000000000000000222e-01	-2.709762240139999994e+04
9.150000000000000355e-01	-2.709759082449999914e+04
9.300000000000000488e-01	-2.709755974019999849e+04
9.449999999999999512e-01	-2.709752915080000093e+04
9.599999999999999645e-01	-2.709749882040000011e+04
9.749999999999999778e-01	-2.709746916699999929e+04
9.899999999999999911e-01	-2.709743988320000062e+04
1.004999999999999893e+00	-2.709741106429999854e+04
1.020000000000000018e+00	-2.709738276509999923e+04
1.034999999999999920e+00	-2.709735475230000156e+04
1.050000000000000044e+00	-2.709732737020000059e+04
1.064999999999999947e+00	-2.709730031660000168e+04
1.080000000000000071e+00	-2.709727376559999902e+04
1.094999999999999973e+00	-2.709724764769999820e+04
1.110000000000000098e+00	-2.709722200359999988e+04
1.125000000000000000e+00	-2.709719674630000009e+04
1.139999999999999902e+00	-2.709717194069999823e+04
1.155000000000000027e+00	-2.709714765049999914e+04
1.169999999999999929e+00	-2.709712368580000111e+04
1.185000000000000053e+00	-2.709710020749999967e+04
1.199999999999999956e+00	-2.709707590020000134e+04
1.215000000000000080e+00	-2.709705447039999854e+04
1.229999999999999982e+00	-2.709703113120000125e+04
1.245000000000000107e+00	-2.709701024849999885e+04
1.260000000000000009e+00	-2.709698896930000046e+04
1.274999999999999911e+00	-2.709696789250000074e+04
1.290000000000000036e+00	-2.709694726079999964e+04
1.304999999999999938e+00	-2.709692699659999926e+04
1.320000000000000062e+00	-2.709690716569999859e+04
1.334999999999999964e+00	-2.709688762280000083e+04
1.350000000000000089e+00	-2.709686720670000068e+04
1.364999999999999991e+00	-2.709684978380000030e+04
1.379999999999999893e+00	-2.709683136899999954e+04
1.395000000000000018e+00	-2.709681327389999933e+04
1.409999999999999920e+00	-2.709679564400000163e+04
1.425000000000000044e+00	-2.709677825120000125e+04
1.439999999999999947e+00	-2.709676122920000125e+04
1.455000000000000071e+00	-2.709674456560000181e+04
1.469999999999999973e+00	-2.709672821950000071e+04
1.485000000000000098e+00	-2.709671224399999846e+04
1.500000000000000000e+00	-2.709669646540000031e+04
1.514999999999999902e+00	-2.709668111919999865e+04
1.530000000000000027e+00	-2.709666604000000007e+04
1.544999999999999929e+00	-2.709665128729999924e+04
1.560000000000000053e+00	-2.709663676940000005e+04
1.574999999999999956e+00	-2.709662261260000014e+04
1.590000000000000080e+00	-2.709660865460000059e+04
1.604999999999999982e+00	-2.709659504690000176e+04
1.620000000000000107e+00	-2.709658175499999925e+04
1.635000000000000009e+00	-2.709656870839999829e+04
1.649999999999999911e+00	-2.709655596639999931e+04
1.665000000000000036e+00	-2.709654316319999998e+04
1.679999999999999938e+00	-2.709653103429999828e+04
1.695000000000000062e+00	-2.709651916849999907e+04
1.709999999999999964e+00	-2.709650765319999846e+04
1.725000000000000089e+00	-2.709649616039999819e+04
1.739999999999999991e+00	-2.709648499870000160e+04
1.754999999999999893e+00	-2.709647394390000045e+04
1.770000000000000018e+00	-2.709646337670000139e+04
1.784999999999999920e+00	-2.709645289730000150e+04
1.800000000000000044e+00	-2.709644268509999893e+04
1.814999999999999947e+00	-2.709643263790000128e+04
1.830000000000000071e+00	-2.709642294449999827e+04
1.844999999999999973e+00	-2.709641337249999924e+04
1.860000000000000098e+00	-2.709640382759999920e+04
1.875000000000000000e+00	-2.709639489450000110e+04
1.889999999999999902e+00	-2.709638630059999923e+04
1.905000000000000027e+00	-2.709637758590000158e+04
1.919999999999999929e+00	-2.709636824300000080e+04
1.935000000000000053e+00	-2.709636096330000146e+04
1.949999999999999956e+00	-2.709635235159999866e+04
1.965000000000000080e+00	-2.709634514960000160e+04
1.979999999999999982e+00	-2.709633754960000078e+04
1.995000000000000107e+00	-2.709633010279999871e+04
2.009999999999999787e+00	-2.709632294239999828e+04
2.024999999999999911e+00	-2.709631594369999948e+04
2.040000000000000036e+00	-2.709630895260000034e+04
2.055000000000000160e+00	-2.709630238000000099e+04
2.069999999999999840e+00	-2.709629592399999819e+04
2.084999999999999964e+00	-2.709628958069999862e+04
2.100000000000000089e+00	-2.709628343580000001e+04
2.115000000000000213e+00	-2.709627705720000085e+04
2.129999999999999893e+00	-2.709627154969999901e+04
2.145000000000000018e+00	-2.709626603160000013e+04
2.160000000000000142e+00	-2.709626048509999964e+04
2.174999999999999822e+00	-2.709625509930000044e+04
2.189999999999999947e+00	-2.709624995679999847e+04
2.205000000000000071e+00	-2.709624489130000075e+04
2.220000000000000195e+00	-2.709623999890000050e+04
2.234999999999999876e+00	-2.709623514380000051e+04
2.250000000000000000e+00	-2.709623047130000123e+04
2.265000000000000124e+00	-2.709622585690000051e+04
2.279999999999999805e+00	-2.709622116340000139e+04
2.294999999999999929e+00	-2.709621721289999914e+04
2.310000000000000053e+00	-2.709621304529999907e+04
2.325000000000000178e+00	-2.709620889180000086e+04
2.339999999999999858e+00	-2.709620496920000005e+04
2.354999999999999982e+00	-2.709620096729999932e+04
2.370000000000000107e+00	-2.709619725610000023e+04
2.384999999999999787e+00	-2.709619360610000149e+04
2.399999999999999911e+00	-2.709619008390000090e+04
2.415000000000000036e+00	-2.709618638590000046e+04
2.430000000000000160e+00	-2.709618304329999955e+04
2.444999999999999840e+00	-2.709617968750000000e+04
2.459999999999999964e+00	-2.709617640960000062e+04
2.475000000000000089e+00	-2.709617316560000108e+04
2.490000000000000213e+00	-2.709617009909999979e+04
2.504999999999999893e+00	-2.709616701520000061e+04
2.520000000000000018e+00	-2.709616415259999849e+04
2.535000000000000142e+00	-2.709616112920000160e+04
2.549999999999999822e+00	-2.709615830650000134e+04
2.564999999999999947e+00	-2.709615553139999975e+04
2.580000000000000071e+00	-2.709615280609999900e+04
2.595000000000000195e+00	-2.709615016710000054e+04
2.609999999999999876e+00	-2.709614760979999846e+04
2.625000000000000000e+00	-2.709614498910000111e+04
2.640000000000000124e+00	-2.709614142599999832e+04
2.654999999999999805e+00	-2.709613920720000169e+04
2.669999999999999929e+00	-2.709613689589999922e+04
2.685000000000000053e+00	-2.709613534539999819e+04
2.700000000000000178e+00	-2.709613307210000130e+04
2.714999999999999858e+00	-2.709613000749999992e+04
2.729999999999999982e+00	-2.709612860290000026e+04
2.759999999999999787e+00	-2.709612436059999891e+04
2.774999999999999911e+00	-2.709612182000000030e+04
2.790000000000000036e+00	-2.709612050910000107e+04
2.805000000000000160e+00	-2.709611811780000062e+04
2.819999999999999840e+00	-2.709611668270000155e+04
2.834999999999999964e+00	-2.709611483589999989e+04
2.850000000000000089e+00	-2.709611307049999959e+04
2.865000000000000213e+00	-2.709611137869999948e+04
2.879999999999999893e+00	-2.709610975519999920e+04
2.895000000000000018e+00	-2.709610812649999934e+04
2.910000000000000142e+00	-2.709610632350000014e+04
2.924999999999999822e+00	-2.709610487320000175e+04
2.939999999999999947e+00	-2.709610306720000153e+04
2.955000000000000071e+00	-2.709610175520000121e+04
2.970000000000000195e+00	-2.709610015760000169e+04
2.984999999999999876e+00	-2.709609875499999907e+04
