-0.000000000000000000e+00	-2.979925141839999924e+03
-1.499999999999999944e-02	-2.979915103830000135e+03
-2.999999999999999889e-02	-2.979895918449999954e+03
-4.499999999999999833e-02	-2.979868402569999944e+03
-5.999999999999999778e-02	-2.979833393890000025e+03
-7.499999999999999722e-02	-2.979791641830000117e+03
-8.999999999999999667e-02	-2.979743833059999815e+03
-1.049999999999999961e-01	-2.979690601199999946e+03
-1.199999999999999956e-01	-2.979632517680000092e+03
-1.350000000000000089e-01	-2.979570124289999967e+03
-1.499999999999999944e-01	-2.979503947289999815e+03
-1.650000000000000078e-01	-2.979434339070000078e+03
-1.799999999999999933e-01	-2.979361805349999941e+03
-1.950000000000000067e-01	-2.979286690909999834e+03
-2.099999999999999922e-01	-2.979209380639999836e+03
-2.250000000000000056e-01	-2.979130180409999866e+03
-2.399999999999999911e-01	-2.979049400150000110e+03
-2.550000000000000044e-01	-2.978967312239999956e+03
-2.700000000000000178e-01	-2.978884206900000208e+03
-2.849999999999999756e-01	-2.978800266719999854e+03
-2.999999999999999889e-01	-2.978715708430000177e+03
-3.150000000000000022e-01	-2.978630714890000036e+03
-3.300000000000000155e-01	-2.978545445430000200e+03
-3.449999999999999734e-01	-2.978460063999999875e+03
-3.599999999999999867e-01	-2.978374679300000025e+03
-3.750000000000000000e-01	-2.978289435549999780e+03
-3.900000000000000133e-01	-2.978204421880000154e+03
-4.050000000000000266e-01	-2.978119744950000040e+03
-4.199999999999999845e-01	-2.978035467069999868e+03
-4.349999999999999978e-01	-2.977951668109999900e+03
-4.500000000000000111e-01	-2.977868382910000037e+03
-4.650000000000000244e-01	-2.977785690369999884e+03
-4.799999999999999822e-01	-2.977703650760000073e+03
-4.949999999999999956e-01	-2.977622257019999779e+03
-5.100000000000000089e-01	-2.977541545189999852e+03
-5.250000000000000222e-01	-2.977461598960000174e+03
-5.400000000000000355e-01	-2.977382388789999823e+03
-5.550000000000000488e-01	-2.977303920549999930e+03
-5.699999999999999512e-01	-2.977226303750000170e+03
-5.849999999999999645e-01	-2.977149478110000018e+03
-5.999999999999999778e-01	-2.977073524469999938e+03
-6.149999999999999911e-01	-2.976998402270000042e+03
-6.300000000000000044e-01	-2.976924169479999819e+03
-6.450000000000000178e-01	-2.976850811799999974e+03
-6.600000000000000311e-01	-2.976778361350000068e+03
-6.750000000000000444e-01	-2.976706837180000093e+03
-6.899999999999999467e-01	-2.976636250170000039e+03
-7.049999999999999600e-01	-2.976566606299999876e+03
-7.199999999999999734e-01	-2.976497933749999902e+03
-7.349999999999999867e-01	-2.976430237130000023e+03
-7.500000000000000000e-01	-2.976363553589999810e+03
-7.650000000000000133e-01	-2.976297817409999880e+03
-7.800000000000000266e-01	-2.976233142749999843e+03
-7.950000000000000400e-01	-2.976169477500000085e+03
-8.100000000000000533e-01	-2.976106822600000214e+03
-8.249999999999999556e-01	-2.976045183780000116e+03
-8.399999999999999689e-01	-2.975984560079999937e+03
-8.549999999999999822e-01	-2.975924964289999934e+03
-8.699999999999999956e-01	-2.975866338180000184e+03
-8.850000000000000089e-01	-2.975808775210000022e+03
-9.000000000000000222e-01	-2.975752193220000208e+03
-9.150000000000000355e-01	-2.975696618179999859e+03
-9.300000000000000488e-01	-2.975642021529999965e+03
-9.449999999999999512e-01	-2.975588379190000069e+03
-9.599999999999999645e-01	-2.975535663109999859e+03
-9.749999999999999778e-01	-2.975483909640000093e+03
-9.899999999999999911e-01	-2.975433071699999800e+03
-1.004999999999999893e+00	-2.975383147250000093e+03
-1.020000000000000018e+00	-2.975334072740000011e+03
-1.034999999999999920e+00	-2.975285894439999993e+03
-1.050000000000000044e+00	-2.975238602139999784e+03
-1.064999999999999947e+00	-2.975192102099999829e+03
-1.080000000000000071e+00	-2.975146394729999884e+03
-1.094999999999999973e+00	-2.975101534989999891e+03
-1.110000000000000098e+00	-2.975057406349999837e+03
-1.125000000000000000e+00	-2.975014131339999949e+03
-1.139999999999999902e+00	-2.974971566480000092e+03
-1.155000000000000027e+00	-2.974929796119999992e+03
-1.169999999999999929e+00	-2.974888753589999851e+03
-1.185000000000000053e+00	-2.974848435840000093e+03
-1.199999999999999956e+00	-2.974808780490000117e+03
-1.215000000000000080e+00	-2.974769877319999978e+03
-1.229999999999999982e+00	-2.974731603010000072e+03
-1.245000000000000107e+00	-2.974694071100000201e+03
-1.260000000000000009e+00	-2.974657082799999898e+03
-1.274999999999999911e+00	-2.974620690159999867e+03
-1.290000000000000036e+00	-2.974585177389999899e+03
